# //  Questa Sim-64
# //  Version 2023.4 linux_x86_64 Oct  9 2023
# //
# //  Copyright 1991-2023 Mentor Graphics Corporation
# //  All Rights Reserved.
# //
# //  QuestaSim and its associated documentation contain trade
# //  secrets and commercial or financial information that are the property of
# //  Mentor Graphics Corporation and are privileged, confidential,
# //  and exempt from disclosure under the Freedom of Information Act,
# //  5 U.S.C. Section 552. Furthermore, this information
# //  is prohibited from disclosure under the Trade Secrets Act,
# //  18 U.S.C. Section 1905.
# //
do init.tcl
# vlog -reportprogress 300 -incr -sv -suppress 2583 -suppress 13314 -timescale 1ns/1ps "+define+TARGET_CV64A6_IMAFDCHSCLIC_SV39_WB" "+define+TARGET_CVA6" "+define+TARGET_RTL" "+define+TARGET_SIM" "+define+TARGET_SIMULATION" "+define+TARGET_TEST" "+define+TARGET_VSIM" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/common_cells-7f7ae0f5e6bf7fb5/include" /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_pkg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_cast_multi.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_classifier.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/opene906/E906_RTL_FACTORY/gen_rtl/clk/rtl/gated_clk_cell.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/opene906/E906_RTL_FACTORY/gen_rtl/fdsu/rtl/pa_fdsu_ctrl.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/opene906/E906_RTL_FACTORY/gen_rtl/fdsu/rtl/pa_fdsu_ff1.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/opene906/E906_RTL_FACTORY/gen_rtl/fdsu/rtl/pa_fdsu_pack_single.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/opene906/E906_RTL_FACTORY/gen_rtl/fdsu/rtl/pa_fdsu_prepare.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/opene906/E906_RTL_FACTORY/gen_rtl/fdsu/rtl/pa_fdsu_round_single.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/opene906/E906_RTL_FACTORY/gen_rtl/fdsu/rtl/pa_fdsu_special.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/opene906/E906_RTL_FACTORY/gen_rtl/fdsu/rtl/pa_fdsu_srt_single.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/opene906/E906_RTL_FACTORY/gen_rtl/fdsu/rtl/pa_fdsu_top.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/opene906/E906_RTL_FACTORY/gen_rtl/fpu/rtl/pa_fpu_dp.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/opene906/E906_RTL_FACTORY/gen_rtl/fpu/rtl/pa_fpu_frbus.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/opene906/E906_RTL_FACTORY/gen_rtl/fpu/rtl/pa_fpu_src_type.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/openc910/C910_RTL_FACTORY/gen_rtl/vfdsu/rtl/ct_vfdsu_ctrl.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/openc910/C910_RTL_FACTORY/gen_rtl/vfdsu/rtl/ct_vfdsu_double.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/openc910/C910_RTL_FACTORY/gen_rtl/vfdsu/rtl/ct_vfdsu_ff1.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/openc910/C910_RTL_FACTORY/gen_rtl/vfdsu/rtl/ct_vfdsu_pack.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/openc910/C910_RTL_FACTORY/gen_rtl/vfdsu/rtl/ct_vfdsu_prepare.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/openc910/C910_RTL_FACTORY/gen_rtl/vfdsu/rtl/ct_vfdsu_round.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/openc910/C910_RTL_FACTORY/gen_rtl/vfdsu/rtl/ct_vfdsu_scalar_dp.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/openc910/C910_RTL_FACTORY/gen_rtl/vfdsu/rtl/ct_vfdsu_srt_radix16_bound_table.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/openc910/C910_RTL_FACTORY/gen_rtl/vfdsu/rtl/ct_vfdsu_srt_radix16_with_sqrt.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/openc910/C910_RTL_FACTORY/gen_rtl/vfdsu/rtl/ct_vfdsu_srt.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/vendor/openc910/C910_RTL_FACTORY/gen_rtl/vfdsu/rtl/ct_vfdsu_top.v /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_divsqrt_th_32.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_divsqrt_th_64_multi.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_divsqrt_multi.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_fma.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_fma_multi.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_sdotp_multi.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_sdotp_multi_wrapper.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_noncomp.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_opgroup_block.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_opgroup_fmt_slice.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_opgroup_multifmt_slice.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_rounding.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/lfsr_sr.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/fpnew-ed006ec0a4178e29/src/fpnew_top.sv 
# -- Skipping package fpnew_pkg
# -- Skipping module fpnew_cast_multi
# -- Skipping module fpnew_classifier
# -- Skipping module gated_clk_cell
# -- Skipping module pa_fdsu_ctrl
# -- Skipping module pa_fdsu_ff1
# -- Skipping module pa_fdsu_pack_single
# -- Skipping module pa_fdsu_prepare
# -- Skipping module pa_fdsu_round_single
# -- Skipping module pa_fdsu_special
# -- Skipping module pa_fdsu_srt_single
# -- Skipping module pa_fdsu_top
# -- Skipping module pa_fpu_dp
# -- Skipping module pa_fpu_frbus
# -- Skipping module pa_fpu_src_type
# -- Skipping module ct_vfdsu_ctrl
# -- Skipping module ct_vfdsu_double
# -- Skipping module ct_vfdsu_ff1
# -- Skipping module ct_vfdsu_pack
# -- Skipping module ct_vfdsu_prepare
# -- Skipping module ct_vfdsu_round
# -- Skipping module ct_vfdsu_scalar_dp
# -- Skipping module ct_vfdsu_srt_radix16_bound_table
# -- Skipping module ct_vfdsu_srt_radix16_with_sqrt
# -- Skipping module ct_vfdsu_srt
# -- Skipping module ct_vfdsu_top
# -- Skipping module fpnew_divsqrt_th_32
# -- Skipping module fpnew_divsqrt_th_64_multi
# -- Skipping module fpnew_divsqrt_multi
# -- Skipping module fpnew_fma
# -- Skipping module fpnew_fma_multi
# -- Skipping module fpnew_sdotp_multi
# -- Skipping module fpnew_sdotp_multi_wrapper
# -- Skipping module fpnew_noncomp
# -- Skipping module fpnew_opgroup_block
# -- Skipping module fpnew_opgroup_fmt_slice
# -- Skipping module fpnew_opgroup_multifmt_slice
# -- Skipping module fpnew_rounding
# -- Skipping module lfsr_sr
# -- Skipping module fpnew_top
# 
# Top level modules:
# 	fpnew_top
# End time: 12:42:36 on Mar 25,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0, Suppressed Warnings: 20
# QuestaSim-64 vlog 2023.4 Compiler 2023.10 Oct  9 2023
# Start time: 12:42:36 on Mar 25,2026
# vlog -reportprogress 300 -incr -sv -suppress 2583 -suppress 13314 -timescale 1ns/1ps "+define+TARGET_CV64A6_IMAFDCHSCLIC_SV39_WB" "+define+TARGET_CVA6" "+define+TARGET_RTL" "+define+TARGET_SIM" "+define+TARGET_SIMULATION" "+define+TARGET_TEST" "+define+TARGET_VSIM" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/common_cells-7f7ae0f5e6bf7fb5/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/obi-7e44f4165b1b0649/include" /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/obi_peripherals-9423aa14f6eba9a7/hw/obi_uart/obi_uart_pkg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/obi_peripherals-9423aa14f6eba9a7/hw/obi_uart/obi_uart_baudgen.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/obi_peripherals-9423aa14f6eba9a7/hw/obi_uart/obi_uart_interrupts.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/obi_peripherals-9423aa14f6eba9a7/hw/obi_uart/obi_uart_modem.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/obi_peripherals-9423aa14f6eba9a7/hw/obi_uart/obi_uart_rx.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/obi_peripherals-9423aa14f6eba9a7/hw/obi_uart/obi_uart_tx.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/obi_peripherals-9423aa14f6eba9a7/hw/obi_uart/obi_uart_register.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/obi_peripherals-9423aa14f6eba9a7/hw/obi_uart/obi_uart.sv 
# -- Skipping package obi_uart_pkg
# -- Skipping module obi_uart_baudgen
# -- Skipping module obi_uart_interrupts
# -- Skipping module obi_uart_modem
# -- Skipping module obi_uart_rx
# -- Skipping module obi_uart_tx
# -- Skipping module obi_uart_register
# -- Skipping module obi_uart
# 
# Top level modules:
# 	obi_uart
# End time: 12:42:36 on Mar 25,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0, Suppressed Warnings: 7
# QuestaSim-64 vlog 2023.4 Compiler 2023.10 Oct  9 2023
# Start time: 12:42:36 on Mar 25,2026
# vlog -reportprogress 300 -incr -sv -suppress 2583 -suppress 13314 -timescale 1ns/1ps "+define+TARGET_CV64A6_IMAFDCHSCLIC_SV39_WB" "+define+TARGET_CVA6" "+define+TARGET_RTL" "+define+TARGET_SIM" "+define+TARGET_SIMULATION" "+define+TARGET_TEST" "+define+TARGET_VSIM" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/apb-d506f9cfdae5c46b/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi-ecdc900686449c15/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/common_cells-7f7ae0f5e6bf7fb5/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/include" /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/reg_intf.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/vendor/lowrisc_opentitan/src/prim_subreg_arb.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/vendor/lowrisc_opentitan/src/prim_subreg_ext.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/apb_to_reg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/axi_lite_to_reg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/axi_to_reg_v2.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/periph_to_reg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/reg_cdc.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/reg_cut.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/reg_demux.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/reg_err_slv.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/reg_filter_empty_writes.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/reg_mux.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/reg_to_apb.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/reg_to_mem.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/reg_to_tlul.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/reg_to_axi.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/reg_uniform.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/vendor/lowrisc_opentitan/src/prim_subreg_shadow.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/vendor/lowrisc_opentitan/src/prim_subreg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/deprecated/axi_to_reg.sv 
# -- Skipping interface REG_BUS
# -- Skipping module prim_subreg_arb
# -- Skipping module prim_subreg_ext
# -- Skipping module apb_to_reg
# -- Skipping module apb_to_reg_intf
# -- Skipping module axi_lite_to_reg
# -- Skipping module axi_lite_to_reg_intf
# -- Skipping module axi_to_reg_v2
# -- Skipping module periph_to_reg
# -- Skipping module reg_cdc_src
# -- Skipping module reg_cdc_dst
# -- Skipping module reg_cdc
# -- Skipping module reg_cut
# -- Skipping module reg_demux
# -- Skipping module reg_err_slv
# -- Skipping module reg_filter_empty_writes
# -- Skipping module reg_mux
# -- Skipping module reg_to_apb
# -- Skipping module reg_to_mem
# -- Skipping module reg_to_tlul
# -- Skipping module reg_to_axi
# -- Skipping module reg_uniform
# -- Skipping module prim_subreg_shadow
# -- Skipping module prim_subreg
# -- Skipping module axi_to_reg
# -- Skipping module axi_to_reg_intf
# 
# Top level modules:
# 	prim_subreg_ext
# 	apb_to_reg
# 	apb_to_reg_intf
# 	axi_to_reg_v2
# 	reg_cdc
# 	reg_cut
# 	reg_err_slv
# 	reg_filter_empty_writes
# 	reg_to_apb
# 	reg_to_mem
# 	reg_to_tlul
# 	reg_to_axi
# 	reg_uniform
# 	prim_subreg_shadow
# 	axi_to_reg
# 	axi_to_reg_intf
# End time: 12:42:36 on Mar 25,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0, Suppressed Warnings: 2
# QuestaSim-64 vlog 2023.4 Compiler 2023.10 Oct  9 2023
# Start time: 12:42:36 on Mar 25,2026
# vlog -reportprogress 300 -incr -sv -suppress 2583 -suppress 13314 -timescale 1ns/1ps "+define+TARGET_CV64A6_IMAFDCHSCLIC_SV39_WB" "+define+TARGET_CVA6" "+define+TARGET_RTL" "+define+TARGET_SIM" "+define+TARGET_SIMULATION" "+define+TARGET_TEST" "+define+TARGET_VSIM" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/apb-d506f9cfdae5c46b/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi-ecdc900686449c15/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/common_cells-7f7ae0f5e6bf7fb5/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/include" /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/src/reg_test.sv 
# -- Skipping package reg_test
# 
# Top level modules:
# 	--none--
# End time: 12:42:36 on Mar 25,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2023.4 Compiler 2023.10 Oct  9 2023
# Start time: 12:42:36 on Mar 25,2026
# vlog -reportprogress 300 -incr -sv -suppress 2583 -suppress 13314 -timescale 1ns/1ps "+define+TARGET_CV64A6_IMAFDCHSCLIC_SV39_WB" "+define+TARGET_CVA6" "+define+TARGET_RTL" "+define+TARGET_SIM" "+define+TARGET_SIMULATION" "+define+TARGET_TEST" "+define+TARGET_VSIM" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/apb-d506f9cfdae5c46b/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/obi-7e44f4165b1b0649/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/include" /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/apb_uart-38dcfab592cbc1a1/src/apb_uart.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/apb_uart-38dcfab592cbc1a1/src/apb_uart_wrap.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/apb_uart-38dcfab592cbc1a1/src/reg_uart_wrap.sv 
# -- Skipping module apb_uart
# -- Skipping module apb_uart_wrap
# -- Skipping module reg_uart_wrap
# 
# Top level modules:
# 	apb_uart
# 	reg_uart_wrap
# End time: 12:42:36 on Mar 25,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2023.4 Compiler 2023.10 Oct  9 2023
# Start time: 12:42:36 on Mar 25,2026
# vlog -reportprogress 300 -incr -sv -suppress 2583 -suppress 13314 -timescale 1ns/1ps "+define+TARGET_CV64A6_IMAFDCHSCLIC_SV39_WB" "+define+TARGET_CVA6" "+define+TARGET_RTL" "+define+TARGET_SIM" "+define+TARGET_SIMULATION" "+define+TARGET_TEST" "+define+TARGET_VSIM" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi-ecdc900686449c15/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/common_cells-7f7ae0f5e6bf7fb5/include" "+incdir+/mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/register_interface-902ad5bfde7bb98c/include" /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_pkg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_burst_cutter.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_data_way.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_merge_unit.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_read_unit.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_reg_pkg.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_reg_top.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_write_unit.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/eviction_refill/axi_llc_ax_master.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/eviction_refill/axi_llc_r_master.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/eviction_refill/axi_llc_w_master.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/hit_miss_detect/axi_llc_evict_box.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/hit_miss_detect/axi_llc_lock_box_bloom.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/hit_miss_detect/axi_llc_miss_counters.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/hit_miss_detect/axi_llc_tag_pattern_gen.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_chan_splitter.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_evict_unit.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_refill_unit.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_ways.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/hit_miss_detect/axi_llc_tag_store.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_config.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_hit_miss.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_top.sv /mnt/chair-nas/volume/space/chchen/NMC/cheshire/.bender/git/checkouts/axi_llc-5fb8850caad4fcfa/src/axi_llc_reg_wrap.sv 
# -- Skipping package axi_llc_pkg
# -- Skipping module axi_llc_burst_cutter
# -- Skipping module axi_llc_data_way
# -- Skipping module axi_llc_merge_unit
# -- Skipping module axi_llc_read_unit
# -- Skipping package axi_llc_reg_pkg
# -- Skipping module axi_llc_reg_top
# -- Skipping module axi_llc_write_unit
# -- Skipping module axi_llc_ax_master
# -- Skipping module axi_llc_r_master
# -- Skipping module axi_llc_w_master
# -- Skipping module axi_llc_evict_box
# -- Skipping module axi_llc_lock_box_bloom
# -- Skipping module axi_llc_miss_counters
# -- Skipping module axi_llc_tag_pattern_gen
# -- Skipping module axi_llc_chan_splitter
# -- Skipping module axi_llc_evict_unit
# -- Skipping module axi_llc_refill_unit
# -- Skipping module axi_llc_ways
# -- Skipping module axi_llc_tag_store
# -- Skipping module axi_llc_config
# -- Skipping module axi_llc_hit_miss
# -- Skipping module axi_llc_top
# -- Skipping module axi_llc_reg_wrap
# 
# Top level modules:
# 	axi_llc_reg_wrap
# End time: 12:42:36 on Mar 25,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0, Suppressed Warnings: 1
# QuestaSim-64 vlog 2023.4 Compiler 2023.10 Oct  9 2023
# Start time: 12:42:36 on Mar 25,2026
